Column1;page_number;position;result_type;title;link;result_id;publication_info_summary;snippet;cited_by_count;cited_by_link;cited_by_id;total_versions;all_versions_link;all_versions_id;file_format;file_title;file_link
3310;13;4;;Laser additive manufacturing-direct energy deposition of Ti-15Mo biomedical alloy: artificial neural network based modeling of track dilution;https://link.springer.com/article/10.1007/s40516-020-00117-z;JcA60-d8zDIJ;T Bhardwaj, M Shukla - Lasers in Manufacturing and Materials Processing, 2020 - Springer;… track dilution generated in single track deposition of Ti-15Mo alloy using the laser additive manufacturing – direct energy … the Matlab software based artificial neural network (ANN). …;12.0;https://scholar.google.com/scholar?cites=3660437932268503077&as_sdt=2005&sciodt=0,5&hl=en&num=20;3660437932268503077;2.0;https://scholar.google.com/scholar?cluster=3660437932268503077&hl=en&num=20&as_sdt=0,5&as_vis=1;3660437932268503077;;;
3311;13;5;Html;Energy consumption prediction for 3-RRR PPM through combining LSTM neural network with whale optimization algorithm;https://www.hindawi.com/journals/mpe/2020/6590397/;Zbvf5A2KSGQJ;Y Gao, K Chen, H Gao, H Zheng, L Wang… - … Problems in Engineering, 2020 - hindawi.com;… are the same, different amounts of energy are consumed for different DMs of the … neural network (LSTM-NN) instead of a complex theoretical model to predict the energy consumption of …;6.0;https://scholar.google.com/scholar?cites=7226177394395036517&as_sdt=2005&sciodt=0,5&hl=en&num=20;7226177394395036517;9.0;https://scholar.google.com/scholar?cluster=7226177394395036517&hl=en&num=20&as_sdt=0,5&as_vis=1;7226177394395036517;HTML;hindawi.com;https://www.hindawi.com/journals/mpe/2020/6590397/
3312;13;6;;… profile of graphene oxide and MXene hybrid nanofluids for sustainable energy applications: Model prediction with a Bayesian optimized neural network with K-cross …;https://www.sciencedirect.com/science/article/pii/S2452262723000338;P0BCeBTIRrMJ;PK Kanti, P Sharma, B Koneru, P Banerjee, KD Jayan - FlatChem, 2023 - Elsevier;… Bayesian optimized artificial neural network … The neurons, also known as nodes, that make up the neural network … to form the architecture of a neural network. Neurons are connected by …;1.0;https://scholar.google.com/scholar?cites=12918232571401355327&as_sdt=2005&sciodt=0,5&hl=en&num=20;12918232571401355327;;{};{};;;
3313;13;7;;Detection of suspicious patterns of energy consumption using neural network trained by generated samples;https://ieeexplore.ieee.org/abstract/document/5974082/;QQaFb5F4B8sJ;Z Marko?, N Hlupi?, D Basch - Proceedings of the ITI 2011, 33rd …, 2011 - ieeexplore.ieee.org;… Referring to the previous observations and comments, in the next sections we show NTL detection by neural network trained by generated samples. Since we know “the look” of …;16.0;https://scholar.google.com/scholar?cites=14629794480572925505&as_sdt=2005&sciodt=0,5&hl=en&num=20;14629794480572925505;2.0;https://scholar.google.com/scholar?cluster=14629794480572925505&hl=en&num=20&as_sdt=0,5&as_vis=1;14629794480572925505;;;
3314;13;8;;Air Pollutant Emission Inventory of Waste-to-Energy Plants in China and Prediction by the Artificial Neural Network Approach;https://pubs.acs.org/doi/abs/10.1021/acs.est.2c01087;Gei5F4dN09wJ;W Ma, J Cui, B Abdoulaye, Y Wang, H Du… - Environmental …, 2022 - ACS Publications;… The waste-to-energy (WTE) plant has been deployed in 205 … heterogeneity analysis and prediction models of WTE capacity/ … artificial neural network models were established to predict …;2.0;https://scholar.google.com/scholar?cites=15912147151044077593&as_sdt=2005&sciodt=0,5&hl=en&num=20;15912147151044077593;3.0;https://scholar.google.com/scholar?cluster=15912147151044077593&hl=en&num=20&as_sdt=0,5&as_vis=1;15912147151044077593;;;
3315;13;9;;Lithium-Ion Batteries' Energy Efficiency Prediction Using Physics-Based and State-of-the-Art Artificial Neural Network-Based Models;https://asmedigitalcollection.asme.org/energyresources/article-abstract/142/10/102001/1083986;6BsES6LbqQwJ;A Nazari, S Kavian, A Nazari - Journal of Energy …, 2020 - asmedigitalcollection.asme.org;… In this section, the neural network model is developed to predict the heat generation in the … toward prediction of charge/discharge energy efficiency. After the artificial neural network heat …;8.0;https://scholar.google.com/scholar?cites=912501889608981480&as_sdt=2005&sciodt=0,5&hl=en&num=20;912501889608981480;3.0;https://scholar.google.com/scholar?cluster=912501889608981480&hl=en&num=20&as_sdt=0,5&as_vis=1;912501889608981480;PDF;researchgate.net;https://www.researchgate.net/profile/Ashkan-Nazari/publication/360462667_Arash_Nazari_Lithium-Ion_Batteries'_Energy_Efficiency_Prediction_Using_Physics-Based_and_State-of-the-_Art_Artificial_Neural_Network-_Based_Models/links/62788bbb107cae291994de23/Arash-Nazari-Lithium-Ion-Batteries-Energy-Efficiency-Prediction-Using-Physics-Based-and-State-of-the-Art-Artificial-Neural-Network-Based-Models.pdf
3317;13;11;;Spectrum analysis of mixing power curves for neural network prediction of dough rheological properties;https://elibrary.asabe.org/abstract.asp?aid=21286;8nFXfrl1hawJ;R Ruan, S Almaer, C Zou, PL Chen - Transactions of the ASAE, 1997 - elibrary.asabe.org;… raw power consumption data for neural network training … power consumption data have a large number of data points, and hence a large number of free parameters in neural network …;24.0;https://scholar.google.com/scholar?cites=12431471785975181810&as_sdt=2005&sciodt=0,5&hl=en&num=20;12431471785975181810;5.0;https://scholar.google.com/scholar?cluster=12431471785975181810&hl=en&num=20&as_sdt=0,5&as_vis=1;12431471785975181810;;;
3318;13;12;;Spatiotemporal prediction for energy system of steel industry by generalized tensor granularity based evolving type-2 fuzzy neural network;https://ieeexplore.ieee.org/abstract/document/9363586/;onx0KnuSSc4J;J Zhao, Y Liu, W Pedrycz… - IEEE Transactions on …, 2021 - ieeexplore.ieee.org;… can be regarded as the prerequisite for energy scheduling and allocation. In this article, a … (IT2) fuzzy neural network (GTG-EIT2FNN) is proposed to perform the multiscale prediction for …;8.0;https://scholar.google.com/scholar?cites=14864573102803942562&as_sdt=2005&sciodt=0,5&hl=en&num=20;14864573102803942562;;{};{};;;
3319;13;13;Html;A hybrid model for power consumption forecasting using VMD-based the long short-term memory neural network;https://www.frontiersin.org/articles/10.3389/fenrg.2021.772508/full;4tI2Pmdp2toJ;Y Ruan, G Wang, H Meng, F Qian - Frontiers in Energy Research, 2022 - frontiersin.org;… memory (LSTM) neural network model was used to predict power consumption. In order to … ) Comparing the hybrid model with the backpropagation neural network (BPNN) to the hybrid …;8.0;https://scholar.google.com/scholar?cites=15770032937337541346&as_sdt=2005&sciodt=0,5&hl=en&num=20;15770032937337541346;3.0;https://scholar.google.com/scholar?cluster=15770032937337541346&hl=en&num=20&as_sdt=0,5&as_vis=1;15770032937337541346;HTML;frontiersin.org;https://www.frontiersin.org/articles/10.3389/fenrg.2021.772508/full
3320;13;14;Pdf;Power prediction analysis using artificial neural network in MS Excel;https://www.academia.edu/download/53581282/Power_Prediction_Analysis_using_Artificial_Neural_Network_in_MS_Excel.pdf;QZoHCSY2rOQJ;N Mahamad, M Amin - Latest Trends in Renewable Energy and …, 2013 - academia.edu;… Abstract: - In this study, an artificial neural network (ANN) based model for prediction of solar energy potential … Furthermore this prediction can contribute an enhancement of renewable …;7.0;https://scholar.google.com/scholar?cites=16477604673629952577&as_sdt=2005&sciodt=0,5&hl=en&num=20;16477604673629952577;;{};{};PDF;academia.edu;https://www.academia.edu/download/53581282/Power_Prediction_Analysis_using_Artificial_Neural_Network_in_MS_Excel.pdf
3321;13;15;;An improved feed-forward neural network based on UKF and strong tracking filtering to establish energy consumption model for aluminum electrolysis process;https://link.springer.com/article/10.1007/s00521-018-3357-9;NRjP_zNb98AJ;L Yao, T Li, Y Li, W Long, J Yi - Neural Computing and Applications, 2019 - Springer;… The paper presents a modeling method about the energy consumption of aluminum electrolysis process based on a new neural network. The proposed neural network (NN) is built by …;13.0;https://scholar.google.com/scholar?cites=13904682653422917685&as_sdt=2005&sciodt=0,5&hl=en&num=20;13904682653422917685;4.0;https://scholar.google.com/scholar?cluster=13904682653422917685&hl=en&num=20&as_sdt=0,5&as_vis=1;13904682653422917685;;;
3322;13;16;Html;Neural Network modelling for prediction of energy in hybrid renewable energy systems;https://www.sciencedirect.com/science/article/pii/S2352484722022193;c8fuZicrzJ0J;JF Roseline, D Dhanya, S Selvan, M Yuvaraj… - Energy Reports, 2022 - Elsevier;… predict future weather conditions. In this study, we develop an … neural network (ANN) model to estimate the energy generated at PV and the energy from the hybrid PV and wind energy …;1.0;https://scholar.google.com/scholar?cites=11370510607434303347&as_sdt=2005&sciodt=0,5&hl=en&num=20;11370510607434303347;;{};{};HTML;sciencedirect.com;https://www.sciencedirect.com/science/article/pii/S2352484722022193
3323;13;17;;Neural network middle-term probabilistic forecasting of daily power consumption;https://arxiv.org/abs/2006.16388;YEENjQEflzgJ;M Azzone, R Baviera - arXiv preprint arXiv:2006.16388, 2020 - arxiv.org;… , as explicative variables in a shallow Neural Network with an autoregressive feature. We … power consumption in New England USA. The quality of the achieved power consumption …;4.0;https://scholar.google.com/scholar?cites=4077762079129157984&as_sdt=2005&sciodt=0,5&hl=en&num=20;4077762079129157984;6.0;https://scholar.google.com/scholar?cluster=4077762079129157984&hl=en&num=20&as_sdt=0,5&as_vis=1;4077762079129157984;PDF;arxiv.org;https://arxiv.org/pdf/2006.16388
3324;13;18;;Power prediction of waste heat recovery system for a cement plant using back propagation neural network and its thermodynamic modeling;https://onlinelibrary.wiley.com/doi/abs/10.1002/er.6444;x7OMh6PmYekJ;A Ali, K Kamal, TAH Ratlamwala… - … Journal of Energy …, 2021 - Wiley Online Library;… was clear that predicting the electrical power produced by the turbine using neural network was … study was to apply ANNs to predict the generated power as well as investigate the actual …;3.0;https://scholar.google.com/scholar?cites=16816976073606345671&as_sdt=2005&sciodt=0,5&hl=en&num=20;16816976073606345671;;{};{};;;
3325;13;19;;Electric energy substitution potential prediction based on logistic curve fitting and improved BP neural network algorithm;https://www.eejournal.ktu.lt/index.php/elt/article/view/23671;hsCk0qW0cXAJ;Y Liu, C Hu, Y Hong - Elektronika ir Elektrotechnika, 2019 - eejournal.ktu.lt;… a prediction method based on Logistic curve fitting and improved BP neural network algorithm. The amount of electric energy substitution is defined to quantify the potential of electric …;10.0;https://scholar.google.com/scholar?cites=8102455828912849030&as_sdt=2005&sciodt=0,5&hl=en&num=20;8102455828912849030;5.0;https://scholar.google.com/scholar?cluster=8102455828912849030&hl=en&num=20&as_sdt=0,5&as_vis=1;8102455828912849030;PDF;ktu.lt;https://www.eejournal.ktu.lt/index.php/elt/article/view/23671/12619
3326;13;20;;… of influence of phase change materials in energy consumption of air-conditioning units and prediction performance evaluation of modified deep neural network model;https://www.sciencedirect.com/science/article/pii/S0950061823012953;If2-OVZQmQoJ;B Rajesh, C Mekala - Construction and Building Materials, 2023 - Elsevier;In this study, the influence of hybrid phase change materials on the energy consumption of air-conditioning units installed to maintain a comfortable temperature inside the testing room …;;{};{};;{};{};;;
3327;14;1;;Optimization of an artificial neural network topology using response surface methodology for microbial fuel cell power prediction;https://aiche.onlinelibrary.wiley.com/doi/abs/10.1002/btpr.3258;wREbzY6ei84J;S Malekmohammadi, SA Mirbagheri - Biotechnology Progress, 2022 - Wiley Online Library;… MFC design can be improved by understanding and predicting the performance of MFC under … In this research, a multilayer neural network was used to predict the generated power of a …;1.0;https://scholar.google.com/scholar?cites=14883163729739583937&as_sdt=2005&sciodt=0,5&hl=en&num=20;14883163729739583937;3.0;https://scholar.google.com/scholar?cluster=14883163729739583937&hl=en&num=20&as_sdt=0,5&as_vis=1;14883163729739583937;;;
3328;14;2;;… consumption, flow characteristics and energy-efficient design of cup-shape blade stirred tank reactors: Computational fluid dynamics and artificial neural network …;https://www.sciencedirect.com/science/article/pii/S0360544221027237;aZGOFojxVFIJ;S Zhao, J Guo, X Dang, B Ai, M Zhang, W Li, J Zhang - Energy, 2022 - Elsevier;… Artificial Neural Network (ANN) has become the prominent alternative to data regression and prediction, pattern classification and optimization calculation in recent years [[14], [15], [16]]. …;3.0;https://scholar.google.com/scholar?cites=5932632175950074217&as_sdt=2005&sciodt=0,5&hl=en&num=20;5932632175950074217;5.0;https://scholar.google.com/scholar?cluster=5932632175950074217&hl=en&num=20&as_sdt=0,5&as_vis=1;5932632175950074217;;;
3329;14;3;Html;Prediction model for true metabolizable energy of feather meal and poultry offal meal using group method of data handling-type neural network;https://www.sciencedirect.com/science/article/pii/S0032579119399584;fwimeC6dy4MJ;H Ahmadi, A Golian, M Mottaghitalab… - Poultry Science, 2008 - Elsevier;… neural network (GMDH-type NN) with an evolutionary method of genetic algorithm was used to predict … The developed model could accurately predict the TME n of FM or POM samples …;32.0;https://scholar.google.com/scholar?cites=9496857062159026303&as_sdt=2005&sciodt=0,5&hl=en&num=20;9496857062159026303;10.0;https://scholar.google.com/scholar?cluster=9496857062159026303&hl=en&num=20&as_sdt=0,5&as_vis=1;9496857062159026303;HTML;sciencedirect.com;https://www.sciencedirect.com/science/article/pii/S0032579119399584
3330;14;4;Pdf;Artificial neural network modelling to predict optimum power consumption in wood machining;https://bibliotekanauki.pl/articles/52411.pdf;Ifa8W9Qr2aEJ;S Tiryaki, A Malkocoglu, S Ozsahin - Drewno. Prace Naukowe …, 2016 - bibliotekanauki.pl;… The goal of the current study was to develop a neural network model capable of simulating the influences of process parameters on power consumption during the planing process by …;13.0;https://scholar.google.com/scholar?cites=11662400901124781601&as_sdt=2005&sciodt=0,5&hl=en&num=20;11662400901124781601;11.0;https://scholar.google.com/scholar?cluster=11662400901124781601&hl=en&num=20&as_sdt=0,5&as_vis=1;11662400901124781601;PDF;bibliotekanauki.pl;https://bibliotekanauki.pl/articles/52411.pdf
